,class_id,num_images
5369,104478,20
5370,35499,10
5371,283602,66
5372,23159,10
5373,243294,14
5374,251806,54
5375,211656,12
5376,37140,16
5377,283625,30
5378,61352,182
5379,184208,26
5380,113362,32
5381,102251,338
5382,283378,32
5383,25610,228
5384,274433,18
5385,141054,8
5386,146096,18
5387,160582,8
5388,213983,68
5389,208971,28
5390,147824,28
5391,74547,16
5392,312731,130
5393,209303,76
5394,184349,8
5395,162445,186
5396,321793,10
5397,82168,30
5398,56930,18
5399,188871,106
5400,256004,16
5401,288038,8
5402,90043,12
5403,167383,16
5404,89132,18
5405,325520,8
5406,169293,80
5407,23352,10
5408,58339,18
5409,283561,56
5410,141001,28
5411,147526,20
5412,59187,156
5413,256122,30
5414,220199,16
5415,44465,16
5416,329662,10
5417,35225,24
5418,295188,22
5419,112576,14
5420,222769,26
5421,178503,24
5422,146513,10
5423,241620,18
5424,56523,24
5425,325277,42
5426,98612,76
5427,3224,26
5428,140552,130
5429,1420,16
5430,328239,20
5431,167525,8
5432,185479,10
5433,259873,12
5434,186228,10
5435,172483,20
5436,3419,16
5437,11908,46
5438,124194,436
5439,315093,412
5440,166957,14
5441,34533,46
5442,276277,20
5443,248432,20
5444,147799,8
5445,122438,12
5446,136141,20
5447,203572,46
5448,159340,24
5449,82245,8
5450,107371,10
5451,140345,18
5452,112634,24
5453,4079,18
5454,150567,14
5455,170179,16
5456,267802,18
5457,254180,64
5458,293909,18
5459,141993,44
5460,243788,26
5461,326035,52
5462,270398,34
5463,113368,22
5464,278499,32
5465,132602,8
5466,10431,12
5467,105927,36
5468,237580,20
5469,185245,18
5470,217001,20
5471,42164,16
5472,211726,14
5473,257706,42
5474,319192,16
5475,203866,42
5476,310331,18
5477,282412,56
5478,8826,42
5479,64483,12
5480,112342,28
5481,252032,30
5482,47199,18
5483,106127,22
5484,145847,86
5485,74131,30
5486,88385,30
5487,200972,20
5488,184505,28
5489,281891,526
5490,75843,354
5491,135039,18
5492,139955,42
5493,266742,14
5494,107776,8
5495,109535,8
5496,138794,16
5497,270953,34
5498,251961,46
5499,221585,10
5500,80262,22
5501,147463,138
5502,166015,8
5503,219121,8
5504,95394,20
5505,19500,18
5506,191373,20
5507,244911,8
5508,268062,10
5509,45561,100
5510,87520,12
5511,62370,198
5512,87070,16
5513,141372,42
5514,84252,10
5515,45612,20
5516,41265,180
5517,281763,78
5518,280644,82
5519,112649,8
5520,272625,48
5521,202907,24
5522,138054,26
5523,34086,44
5524,63506,22
5525,285550,8
5526,36600,48
5527,282615,14
5528,57622,164
5529,69500,16
5530,266141,14
5531,287689,12
5532,54405,8
5533,324478,66
5534,45369,18
5535,44971,22
5536,211044,174
5537,313277,10
5538,234804,68
5539,10678,176
5540,106239,54
5541,10473,28
5542,256185,22
5543,273061,24
5544,79388,10
5545,194040,54
5546,140719,30
5547,81348,40
5548,219143,40
5549,89135,26
5550,140182,22
5551,226618,112
5552,44788,30
5553,154235,56
5554,120760,20
5555,269756,16
5556,62954,10
5557,270573,96
5558,2996,76
5559,57344,22
5560,8754,86
5561,244319,40
5562,18340,40
5563,243912,256
5564,287556,24
5565,19583,10
5566,322282,8
5567,175175,8
5568,60988,10
5569,214010,320
5570,90539,20
5571,68197,128
5572,36958,8
5573,139038,14
5574,37144,28
5575,56697,26
5576,109517,14
5577,284842,22
5578,136746,82
5579,63570,150
5580,153087,34
5581,280646,8
5582,149422,24
5583,34974,12
5584,18221,26
5585,79031,8
5586,154770,60
5587,256688,110
5588,331066,8
5589,112018,12
5590,277301,30
5591,234786,116
5592,7660,20
5593,68965,26
5594,254843,14
5595,308119,34
5596,259943,58
5597,212486,12
5598,135372,32
5599,272220,72
5600,184905,26
5601,236295,24
5602,65010,18
5603,170569,30
5604,328030,22
5605,320054,8
5606,124915,10
5607,105992,10
5608,211461,44
5609,54519,20
5610,8106,8
5611,185532,66
5612,243112,20
5613,227083,38
5614,182424,16
5615,255464,16
5616,46599,54
5617,477,12
5618,69833,12
5619,166731,48
5620,311929,8
5621,247760,10
5622,178492,22
5623,124696,20
5624,44523,238
5625,83774,98
5626,46276,28
5627,44357,12
5628,72924,12
5629,112294,22
5630,18436,36
5631,45332,14
5632,98786,16
5633,292259,10
5634,138441,20
5635,228468,8
5636,286523,24
5637,197077,8
5638,111266,24
5639,174554,50
5640,27739,94
5641,111297,34
5642,315086,8
5643,45253,24
5644,7572,16
5645,52702,18
5646,14067,14
5647,195670,10
5648,204542,112
5649,273191,38
5650,243937,14
5651,275318,20
5652,255231,28
5653,183985,80
5654,63415,54
5655,263677,22
5656,234887,158
5657,294510,18
5658,111699,24
5659,305840,14
5660,287374,22
5661,81226,8
5662,148362,8
5663,63220,68
5664,17978,28
5665,74386,10
5666,68192,14
5667,113286,12
5668,270358,54
5669,47215,10
5670,229203,60
5671,162031,14
5672,147666,12
5673,44953,28
5674,145467,10
5675,34692,28
5676,283870,8
5677,150031,20
5678,311904,44
5679,284622,12
5680,7270,70
5681,69798,12
5682,204125,14
5683,102623,22
5684,95007,28
5685,322569,26
5686,96399,50
5687,214160,46
5688,187027,36
5689,154019,16
5690,105708,26
5691,255535,72
5692,60523,14
5693,255190,20
5694,107901,16
5695,193940,8
5696,87343,10
5697,267977,12
5698,250675,8
5699,151132,224
5700,203404,28
5701,323919,20
5702,48610,48
5703,105442,32
5704,246503,534
5705,175089,20
5706,49971,184
5707,316117,20
5708,209953,38
5709,319688,72
5710,104933,60
5711,27470,10
5712,238455,24
5713,77572,12
5714,12769,8
5715,112345,16
5716,7256,174
5717,1997,8
5718,151825,22
5719,1769,8
5720,328384,8
5721,195515,36
5722,255682,8
5723,112299,8
5724,35107,16
5725,213498,12
5726,145823,18
5727,177416,8
5728,30091,70
5729,182910,20
5730,74055,26
5731,59389,16
5732,119023,242
5733,285293,18
5734,272219,10
5735,282355,54
5736,281964,40
5737,45358,10
5738,84623,10
5739,313819,30
5740,185038,12
5741,328629,14
5742,17921,24
5743,140014,18
5744,105667,22
5745,69643,30
5746,279854,26
5747,175532,20
5748,283375,10
5749,113315,42
5750,2950,10
5751,268162,32
5752,10323,12
5753,81571,18
5754,118412,30
5755,61019,118
5756,155369,24
5757,185953,166
5758,11638,10
5759,289979,26
5760,139823,36
5761,66436,22
5762,108356,14
5763,106222,38
5764,184351,8
5765,318052,108
5766,229659,12
5767,272632,46
5768,307538,16
5769,56040,12
5770,18963,26
5771,257651,8
5772,137349,74
5773,313612,28
5774,245276,26
5775,166955,10
5776,137538,48
5777,278381,344
5778,185511,54
5779,250297,22
5780,10586,60
5781,212888,26
5782,122075,16
5783,323984,60
5784,88314,78
5785,75374,30
5786,89484,180
5787,12273,14
5788,185588,40
5789,253857,34
5790,293360,16
5791,44884,104
5792,88467,54
5793,69683,10
5794,179443,12
5795,75939,24
5796,153327,104
5797,214172,218
5798,35920,48
5799,284560,128
5800,317234,8
5801,17090,122
5802,63200,58
5803,328636,178
5804,44275,24
5805,287180,24
5806,107916,34
5807,292540,16
5808,184101,38
5809,117113,18
5810,315162,16
5811,312300,18
5812,58186,74
5813,62579,30
5814,89928,28
5815,140002,46
5816,151588,126
5817,59197,8
5818,20977,22
5819,212826,16
5820,259574,16
5821,64320,112
5822,60601,22
5823,60291,184
5824,221436,10
5825,138095,16
5826,308456,38
5827,193919,18
5828,248478,34
5829,194131,12
5830,11414,56
5831,202315,44
5832,74826,160
5833,44337,22
5834,112453,42
5835,325209,54
5836,129051,20
5837,124701,28
5838,107536,40
5839,249198,24
5840,186095,18
5841,173020,36
5842,45260,78
5843,252046,38
5844,138916,14
5845,68768,14
5846,259944,40
5847,134864,32
5848,97030,8
5849,331455,8
5850,243586,32
5851,115990,70
5852,31629,20
5853,54333,20
5854,186311,36
5855,169770,18
5856,124791,96
5857,281874,12
5858,77898,44
5859,237310,98
5860,76191,20
5861,140118,10
5862,259420,20
5863,12513,818
5864,89479,30
5865,28014,18
5866,185530,40
5867,79131,12
5868,254223,8
5869,322457,10
5870,11618,52
5871,287149,12
5872,44233,176
5873,307891,52
5874,81861,8
5875,149622,40
5876,269423,18
5877,177395,14
5878,98094,90
5879,58588,8
5880,106987,18
5881,147514,26
5882,292097,62
5883,73277,92
5884,184173,8
5885,174594,92
5886,46567,228
5887,260521,18
5888,112817,18
5889,162176,14
5890,98614,18
5891,184758,32
5892,2041,48
5893,15681,16
5894,251948,30
5895,327070,16
5896,256347,14
5897,61182,46
5898,7469,56
5899,41665,250
5900,197171,28
5901,197190,52
5902,331575,126
5903,79465,110
5904,69369,14
5905,45641,10
5906,54848,10
5907,144602,24
5908,328812,72
5909,118960,68
5910,106120,10
5911,68084,30
5912,211034,24
5913,255840,10
5914,171472,168
5915,234876,40
5916,328528,10
5917,249268,240
5918,243458,20
5919,35203,18
5920,286214,50
5921,262211,16
5922,250677,8
5923,95640,26
5924,74837,10
5925,228087,14
5926,160122,30
5927,161871,26
5928,77193,16
5929,73807,14
5930,71313,16
5931,150624,24
5932,186284,14
5933,45926,14
5934,186287,20
5935,270370,24
5936,148419,30
5937,282785,8
5938,138360,34
5939,268494,12
5940,112621,8
5941,124601,20
5942,25985,22
5943,311471,14
5944,171068,20
5945,19025,18
5946,294914,10
5947,244305,22
5948,91676,22
5949,116442,78
5950,324837,10
5951,47995,14
5952,203967,16
5953,87300,26
5954,61270,84
5955,45492,20
5956,52776,14
5957,85436,86
5958,266136,18
5959,146089,20
5960,115412,16
5961,298485,10
5962,256864,10
5963,118204,18
5964,272095,50
5965,180588,114
5966,83767,44
5967,92949,8
5968,49172,30
5969,155786,18
5970,68158,16
5971,111502,36
5972,7574,1122
5973,259302,14
5974,138668,10
5975,191836,10
5976,272923,30
5977,63141,34
5978,213536,48
5979,9793,82
5980,140497,10
5981,4125,18
5982,330604,50
5983,65409,36
5984,46975,48
5985,32868,88
5986,146086,16
5987,97612,114
5988,56032,16
5989,256201,64
5990,56690,12
5991,292546,10
5992,182565,210
5993,64207,22
5994,69662,108
5995,154851,10
5996,22606,12
5997,278110,18
5998,80903,22
5999,185634,76
6000,143847,10
6001,305434,18
6002,18553,20
6003,124589,24
6004,282660,16
6005,80618,18
6006,9601,146
6007,293712,14
6008,151794,28
6009,44655,10
6010,94902,16
6011,223665,22
6012,313220,30
6013,255860,10
6014,255985,22
6015,201845,12
6016,44798,374
6017,46138,102
6018,143042,38
6019,280164,24
6020,26189,20
6021,1606,14
6022,283303,30
6023,168384,48
6024,142368,14
6025,215526,166
6026,47038,78
6027,102013,30
6028,147802,18
6029,96616,156
6030,149929,34
6031,8056,14
6032,323847,16
6033,185309,22
6034,330552,106
6035,331586,50
6036,189843,8
6037,287266,34
6038,168553,32
6039,97956,8
6040,290400,34
6041,213409,34
6042,44203,32
6043,16679,16
6044,255986,16
6045,196453,50
6046,112173,18
6047,33489,28
6048,147577,50
6049,29589,42
6050,284836,12
6051,253252,12
6052,309373,120
6053,53082,450
6054,45383,16
6055,108970,10
6056,98212,34
6057,111352,20
6058,270567,8
6059,162433,14
6060,111219,12
6061,184914,12
6062,174395,20
6063,280342,56
6064,11639,36
6065,70915,108
6066,141843,44
6067,330570,16
6068,158345,18
6069,135469,14
6070,239083,12
6071,113155,20
6072,122401,16
6073,315351,50
6074,331698,26
6075,171746,20
6076,286367,48
6077,94071,56
6078,287155,128
6079,319803,10
6080,185474,16
6081,25886,12
6082,313290,8
6083,261508,78
6084,91843,18
6085,255427,40
6086,135304,12
6087,104836,48
6088,78999,76
6089,147610,218
6090,111577,22
6091,138944,54
6092,282353,84
6093,164199,88
6094,327084,8
6095,112779,48
6096,266933,12
6097,213961,82
6098,236300,16
6099,138686,14
6100,138521,16
6101,105847,8
6102,280686,16
6103,55590,26
6104,63809,58
6105,250303,14
6106,112628,24
6107,282051,24
6108,139308,16
6109,166252,10
6110,111861,14
6111,240907,12
6112,212646,26
6113,197791,28
6114,302825,18
6115,136989,228
6116,286181,38
6117,80413,30
6118,288442,70
6119,262971,30
6120,153585,10
6121,258381,10
6122,34042,14
6123,301248,26
6124,170079,24
6125,142111,14
6126,328302,14
6127,322560,14
6128,135253,14
6129,53019,8
6130,111922,24
6131,65337,10
6132,213666,46
6133,237373,14
6134,145654,28
6135,311927,12
6136,96005,46
6137,36945,14
6138,27139,22
6139,251141,14
6140,270615,64
6141,189403,46
6142,319728,12
6143,28185,18
6144,251887,14
6145,194048,28
6146,57969,14
6147,265335,70
6148,256512,12
6149,192784,36
6150,142104,14
6151,155915,200
6152,151622,12
6153,330536,12
6154,46333,248
6155,70675,92
6156,244372,10
6157,285156,22
6158,316808,12
6159,37720,44
6160,143264,18
6161,161974,72
6162,29118,284
6163,34271,14
6164,97569,22
6165,43731,14
6166,140124,20
6167,315425,36
6168,45489,40
6169,33964,18
6170,292529,46
6171,259221,12
6172,247190,192
6173,63688,8
6174,172999,112
6175,563,14
6176,170143,26
6177,15647,46
6178,287512,96
6179,97777,14
6180,279442,20
6181,53978,22
6182,211490,32
6183,36939,22
6184,125624,8
6185,313713,16
6186,294483,60
6187,19605,18
6188,49596,52
6189,197156,470
6190,72126,8
6191,104060,20
6192,322901,578
6193,136533,28
6194,133835,16
6195,9338,12
6196,75010,32
6197,272915,12
6198,16635,10
6199,43922,16
6200,59363,28
6201,238446,14
6202,255873,8
6203,23763,26
6204,71472,22
6205,24550,22
6206,180696,10
6207,42430,8
6208,272150,18
6209,83801,58
6210,239950,12
6211,248082,10
6212,150592,176
6213,44665,10
6214,155927,8
6215,315340,10
6216,315392,70
6217,213473,32
6218,178490,8
6219,272334,14
6220,256156,26
6221,288325,20
6222,151585,14
6223,173856,34
6224,134938,68
6225,58025,24
6226,70902,40
6227,61147,86
6228,61792,396
6229,308455,30
6230,9791,42
6231,322856,8
6232,182571,14
6233,72004,14
6234,186845,10
6235,27560,14
6236,288064,16
6237,139965,20
6238,150004,32
6239,147451,446
6240,190878,10
6241,166747,8
6242,79142,8
6243,97957,128
6244,185709,26
6245,167833,478
6246,136467,18
6247,135213,14
6248,4518,126
6249,204851,10
6250,58315,98
6251,194360,82
6252,174878,28
6253,141365,46
6254,213735,18
6255,103217,26
6256,15772,126
6257,156047,14
6258,145665,42
6259,279543,20
6260,324027,26
6261,318616,18
6262,287867,24
6263,273205,40
6264,132501,102
6265,50058,10
6266,221582,18
6267,204532,38
6268,138864,24
6269,9097,10
6270,60986,528
6271,32858,30
6272,20571,46
6273,139992,68
6274,16973,32
6275,65440,10
6276,160717,34
6277,194126,30
6278,243490,10
6279,153562,56
6280,60745,24
6281,312579,158
6282,111168,22
6283,8663,14
6284,87601,12
6285,34324,16
6286,265680,24
6287,227105,36
6288,212683,22
6289,233442,70
6290,90916,40
6291,145503,62
6292,140717,12
6293,85627,50
6294,36960,38
6295,282784,20
6296,185541,26
6297,264741,14
6298,1720,20
6299,103658,8
6300,294695,12
6301,102247,18
6302,172426,16
6303,283359,60
6304,243013,104
6305,47299,34
6306,42707,12
6307,211162,328
6308,30718,34
6309,238397,68
6310,261742,8
6311,236369,10
6312,46680,88
6313,45608,38
6314,149282,24
6315,213867,10
6316,218769,14
6317,142305,36
6318,307383,20
6319,103389,8
6320,322769,8
6321,292486,36
6322,153969,76
6323,221561,584
6324,258832,26
6325,319020,30
6326,331725,110
6327,249523,10
6328,27744,66
6329,43900,12
6330,234774,122
6331,317107,56
6332,36310,14
6333,167509,20
6334,140299,22
6335,149623,58
6336,175956,40
6337,61351,10
6338,135017,478
6339,91204,10
6340,314981,16
6341,275487,24
6342,322591,54
6343,288170,14
6344,322971,64
6345,318587,14
6346,153505,46
6347,244988,32
6348,297931,22
6349,322678,20
6350,263971,20
6351,315689,12
6352,66594,10
6353,259158,88
6354,185486,70
6355,279552,48
6356,176173,82
6357,141986,32
6358,108041,32
6359,215648,12
6360,283564,48
6361,309099,212
6362,60997,80
6363,111762,26
6364,291903,12
6365,301983,20
6366,246939,22
6367,294319,24
6368,179582,36
6369,283343,8
6370,80384,18
6371,18181,14
6372,132277,22
6373,54769,20
6374,273067,28
6375,171137,22
6376,203181,10
6377,106625,14
6378,137831,10
6379,163806,16
6380,10852,66
6381,133994,14
6382,115884,48
6383,98218,68
6384,301023,26
6385,17868,16
6386,46794,64
6387,263590,34
6388,46378,20
6389,271107,12
6390,317033,24
6391,102308,16
6392,13814,52
6393,125006,28
6394,29888,120
6395,29663,194
6396,93953,102
6397,310768,20
6398,71284,22
6399,173043,16
6400,281483,78
6401,8417,8
6402,152010,10
6403,251880,24
6404,23160,28
6405,57944,34
6406,323064,6
6407,327090,8
6408,123255,58
6409,318037,26
6410,159935,28
6411,271627,34
6412,276981,194
6413,204546,38
6414,166500,24
6415,10743,22
6416,80893,28
6417,243397,112
6418,281849,28
6419,19625,76
6420,145531,12
6421,285933,8
6422,17057,10
6423,124505,12
6424,17058,14
6425,1275,16
6426,145377,12
6427,331468,16
6428,307842,166
6429,137873,12
6430,226105,14
6431,108725,10
6432,73562,46
6433,287965,12
6434,183027,44
6435,312809,20
6436,56092,20
6437,132431,32
6438,96669,114
6439,280194,8
6440,34958,202
6441,280085,14
6442,143118,18
6443,98162,116
6444,243410,72
6445,271200,22
6446,182403,24
6447,42712,18
6448,290658,36
6449,294024,52
6450,204128,12
6451,331347,44
6452,281833,32
6453,252018,24
6454,127935,66
6455,95754,10
6456,15047,20
6457,274608,12
6458,324330,18
6459,96317,18
6460,268937,12
6461,141847,52
6462,127650,8
6463,30830,10
6464,317840,36
6465,55597,8
6466,204373,8
6467,114770,12
6468,285354,14
6469,266589,14
6470,210581,30
6471,117915,20
6472,201854,16
6473,243465,18
6474,24431,14
6475,151030,12
6476,283263,40
6477,15463,10
6478,164082,20
6479,255310,104
6480,111378,62
6481,34292,8
6482,301258,16
6483,271437,18
6484,77418,16
6485,147448,18
6486,27167,178
6487,255436,20
6488,117866,16
6489,236400,30
6490,213469,136
6491,290334,20
6492,80263,12
6493,154156,8
6494,185491,30
6495,148187,62
6496,42293,28
6497,318507,120
6498,248160,8
6499,189101,12
6500,148340,12
6501,323718,62
6502,256087,34
6503,61617,10
6504,44779,24
6505,98193,22
6506,267106,38
6507,270171,14
6508,282837,16
6509,317197,14
6510,148517,78
6511,223393,10
6512,97459,16
6513,109465,36
6514,88416,86
6515,42552,20
6516,316813,18
6517,310262,16
6518,103195,12
6519,251857,20
6520,259327,12
6521,40878,40
6522,150898,8
6523,106023,58
6524,281644,394
6525,106490,14
6526,15781,30
6527,317157,26
6528,283016,106
6529,311035,174
6530,277403,68
6531,307637,64
6532,7740,110
6533,283008,56
6534,118409,12
6535,45565,26
6536,19638,110
6537,255300,16
6538,257648,12
6539,136056,30
6540,170707,82
6541,195897,14
6542,78986,26
6543,185305,12
6544,142109,8
6545,75382,8
6546,212344,10
6547,56200,28
6548,287534,110
6549,330016,18
6550,263699,12
6551,259314,36
6552,46619,12
6553,155157,20
6554,43437,20
6555,144148,62
6556,259395,20
6557,60098,12
6558,247116,408
6559,107527,20
6560,11893,114
6561,166869,24
6562,158814,28
6563,307675,12
6564,106961,40
6565,197174,244
6566,289469,10
6567,169733,12
6568,59887,260
6569,117540,50
6570,290100,22
6571,182645,18
6572,283013,42
6573,169207,50
6574,311475,10
6575,204498,24
6576,73210,82
6577,254097,34
6578,145966,16
6579,249029,60
6580,77911,12
6581,286182,14
6582,10688,40
6583,153556,882
6584,29884,12
6585,172626,24
6586,257844,76
6587,191378,32
6588,54367,18
6589,140319,42
6590,88646,10
6591,330070,34
6592,284585,54
6593,188185,62
6594,221601,162
6595,180487,22
6596,319677,16
6597,324468,18
6598,124862,14
6599,91182,30
6600,243910,22
6601,283429,286
6602,269798,16
6603,163876,70
6604,72372,198
6605,65362,36
6606,8250,14
6607,287636,18
6608,118290,8
6609,49329,66
6610,186336,34
6611,29166,36
6612,176115,10
6613,134916,18
6614,66611,58
6615,123343,8
6616,68222,10
6617,270269,72
6618,44672,38
6619,287669,94
6620,7163,44
6621,292822,22
6622,166523,12
6623,115946,86
6624,84376,656
6625,300886,8
6626,136789,174
6627,66566,14
6628,134956,122
6629,308475,22
6630,11807,20
6631,196669,12
6632,255696,26
6633,114503,36
6634,266382,26
6635,104354,24
6636,309225,88
6637,255932,10
6638,134012,16
6639,47948,14
6640,121086,8
6641,165928,70
6642,271794,12
6643,115439,18
6644,194416,12
6645,331021,48
6646,203363,24
6647,11658,24
6648,266990,10
6649,118336,16
6650,272723,222
6651,251822,52
6652,285117,644
6653,54379,8
6654,212716,98
6655,19345,36
6656,142046,18
6657,155920,28
6658,113558,32
6659,58977,54
6660,327759,12
6661,263812,20
6662,277520,34
6663,185655,22
6664,60253,348
6665,309628,22
6666,154695,22
6667,145492,22
6668,154242,48
6669,116868,28
6670,282549,86
6671,128200,26
6672,12156,10
6673,148898,12
6674,270596,42
6675,194106,90
6676,69711,12
6677,75354,32
6678,260524,8
6679,195315,10
6680,17708,38
6681,177354,8
6682,50150,146
6683,113889,36
6684,270450,36
6685,84528,116
6686,271108,28
6687,267006,20
6688,256622,48
6689,135220,68
6690,98232,24
6691,280046,30
6692,287258,8
6693,203453,10
6694,307561,54
6695,287385,80
6696,69639,10
6697,247262,54
6698,256035,86
6699,264683,10
6700,94909,52
6701,145865,460
6702,220552,118
6703,37723,14
6704,326494,8
6705,61142,10
6706,278014,8
6707,326556,200
6708,203157,26
6709,302147,24
6710,193322,14
6711,270505,52
6712,275450,10
6713,287478,40
6714,295379,42
6715,142052,46
6716,176174,18
6717,56094,102
6718,218823,12
6719,120159,10
6720,326695,8
6721,289870,48
6722,222005,138
6723,119792,18
6724,280657,16
6725,64298,18
6726,331473,14
6727,284602,10
6728,284581,46
6729,55928,12
6730,118430,10
6731,323896,18
6732,270278,12
6733,155520,22
6734,75418,14
6735,315729,32
6736,145877,22
6737,141946,76
6738,77932,24
6739,185623,16
6740,184632,12
6741,44650,200
6742,182396,68
6743,256037,8
6744,180174,20
6745,107262,12
6746,280669,42
6747,87020,96
6748,180387,42
6749,37240,10
6750,108566,20
6751,285104,118
6752,313190,30
6753,13105,20
6754,270335,24
6755,185654,100
6756,166842,8
6757,15887,70
6758,248111,130
6759,190129,24
6760,291555,16
6761,258560,394
6762,167463,14
6763,259346,104
6764,10073,48
6765,247120,86
6766,87518,22
6767,83623,10
6768,312811,20
6769,187530,10
6770,307549,8
6771,114747,20
6772,142372,12
6773,175814,166
6774,138065,16
6775,185507,10
6776,174659,66
6777,142028,286
6778,139276,28
6779,322823,14
6780,256090,66
6781,189870,86
6782,280672,8
6783,186972,38
6784,147172,14
6785,6829,14
6786,234878,184
6787,193878,10
6788,186083,56
6789,331367,30
6790,270435,10
6791,69547,10
6792,39682,20
6793,258654,20
6794,265091,10
6795,152731,14
6796,48639,38
6797,196489,30
6798,34164,12
6799,214105,318
6800,62730,10
6801,296257,18
6802,87292,28
6803,12254,134
6804,31844,292
6805,12604,22
6806,26195,12
6807,146027,18
6808,279529,14
6809,313758,20
6810,72835,10
6811,287592,14
6812,9557,44
6813,266640,8
6814,41671,10
6815,327680,176
6816,328644,20
6817,35753,24
6818,81290,20
6819,176157,14
6820,265927,20
6821,94915,8
6822,164957,22
6823,25690,20
6824,63948,48
6825,142017,78
6826,328547,18
6827,45146,28
6828,147459,14
6829,80183,98
6830,266789,20
6831,171693,14
6832,289975,110
6833,94901,20
6834,79122,62
6835,243048,74
6836,286775,22
6837,20533,16
6838,70157,10
6839,44922,22
6840,160468,16
6841,266453,18
6842,282640,26
6843,318897,18
6844,138788,20
6845,312773,28
6846,78960,8
6847,41463,24
6848,282259,12
6849,256472,32
6850,67528,44
6851,255996,240
6852,105183,22
6853,64557,8
6854,213419,8
6855,141284,10
6856,147707,14
6857,263661,38
6858,314756,10
6859,20568,10
6860,309279,694
6861,190557,22
6862,287926,34
6863,50689,62
6864,112635,10
6865,137733,12
6866,98221,10
6867,36949,8
6868,10876,54
6869,10605,24
6870,214050,10
6871,244532,18
6872,135112,16
6873,164413,38
6874,88611,12
6875,94720,44
6876,280366,36
6877,287544,8
6878,153924,42
6879,63203,26
6880,12622,14
6881,12375,30
6882,273217,28
6883,58209,16
6884,25253,46
6885,205148,14
6886,4223,24
6887,149657,36
6888,124322,106
6889,106254,160
6890,170044,20
6891,269482,34
6892,91181,36
6893,15549,252
6894,107936,38
6895,213717,18
6896,212745,104
6897,81527,296
6898,263222,30
6899,296196,40
6900,4073,16
6901,165547,26
6902,285247,10
6903,251919,74
6904,301277,18
6905,212691,64
6906,169226,20
6907,228994,12
6908,55683,10
6909,315178,38
6910,145072,8
6911,289171,104
6912,283345,76
6913,254364,28
6914,291353,26
6915,58043,18
6916,118415,12
6917,35480,10
6918,125059,172
6919,27732,10
6920,255376,14
6921,202775,14
6922,266683,106
6923,284633,66
6924,167266,8
6925,80894,22
6926,319676,36
6927,264848,10
6928,193977,26
6929,189363,18
6930,185582,34
6931,243374,50
6932,9867,42
6933,193306,10
6934,269878,24
6935,47221,72
6936,45936,20
6937,266681,18
6938,256533,34
6939,196496,14
6940,172403,8
6941,269819,12
6942,236375,28
6943,42258,148
6944,319669,28
6945,172390,40
6946,670,16
6947,203676,20
6948,252078,286
6949,42813,14
6950,118296,72
6951,197192,556
6952,201152,8
6953,194051,34
6954,246495,74
6955,307614,82
6956,109485,24
6957,18018,42
6958,17920,26
6959,175063,18
6960,291611,258
6961,328757,14
6962,214096,12
6963,273144,120
6964,113779,18
6965,28863,18
6966,135365,50
6967,145493,14
6968,156636,26
6969,144008,18
6970,255730,48
6971,205086,16
6972,169910,16
6973,249786,14
6974,135225,44
6975,321477,36
6976,58598,10
6977,9362,30
6978,31622,38
6979,198545,16
6980,63734,26
6981,175087,8
6982,17578,642
6983,260343,10
6984,155419,8
6985,34721,8
6986,282641,10
6987,288025,410
6988,257757,62
6989,42864,20
6990,87594,8
6991,153076,692
6992,219344,46
6993,48644,104
6994,58012,10
6995,315687,98
6996,137590,84
6997,37154,10
6998,202046,20
6999,145029,14
7000,244231,24
7001,292463,56
7002,264824,24
7003,74573,14
7004,296190,14
7005,19549,10
7006,268402,8
7007,41436,12
7008,12958,38
7009,254319,8
7010,145442,38
7011,255201,14
7012,111771,10
7013,46812,40
7014,46718,48
7015,264218,30
7016,285142,226
7017,34865,10
7018,80379,56
7019,321238,8
7020,175481,16
7021,114734,10
7022,3133,12
7023,176715,24
7024,35253,78
7025,259705,36
7026,168759,16
7027,106690,12
7028,64848,48
7029,98900,40
7030,140713,20
7031,118386,10
7032,273231,18
7033,46488,8
7034,172520,38
7035,98161,10
7036,27803,12
7037,125150,36
7038,260180,12
7039,189973,10
7040,239556,14
7041,89274,16
7042,279701,40
7043,24510,14
7044,141264,16
7045,48672,112
7046,76914,16
7047,81446,32
7048,192599,8
7049,75622,14
7050,252010,32
7051,56076,24
7052,27002,10
7053,68188,12
7054,10372,14
7055,169416,12
7056,160904,14
7057,111605,60
7058,255913,44
7059,281650,54
7060,111483,20
7061,323949,12
7062,219467,76
7063,179092,12
7064,251986,190
7065,127599,24
7066,197203,10
7067,141984,40
7068,315944,104
7069,243411,14
7070,160720,12
7071,154450,64
7072,281876,22
7073,236307,48
7074,127626,18
7075,270551,48
7076,183992,40
7077,45505,20
7078,265905,88
7079,52657,16
7080,63831,28
7081,272811,18
7082,68485,32
7083,154999,10
7084,22417,20
7085,105838,12
7086,191499,12
7087,238390,20
7088,150510,98
7089,270466,14
7090,256624,172
7091,267174,10
7092,247625,28
7093,70945,28
7094,256161,8
7095,128808,20
7096,281635,12
7097,185873,24
7098,289915,16
7099,154025,22
7100,74361,8
7101,54731,112
7102,185428,18
7103,88536,132
7104,160050,34
7105,48689,32
7106,160270,10
7107,94888,18
7108,176260,24
7109,83783,12
7110,87293,66
7111,44902,70
7112,155914,164
7113,285106,10
7114,43739,20
7115,63773,14
7116,174532,28
7117,93924,20
